title,mileage,price,location,link,date_scraped
2006 Subaru forester X Sport Utility 4D,163K miles,"$9,000","Idaho Falls, ID",www.facebook.com/marketplace/item/1323236791784208/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Chevrolet traverse LT Sport Utility 4D,115K miles · Dealership,"$9,599","Rexburg, ID",www.facebook.com/marketplace/item/1354033365346254/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2001 Mitsubishi diamante LS Sedan 4D,55K miles,$1,"Inkom, ID",www.facebook.com/marketplace/item/6115238265237482/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Honda ridgeline,175K miles,"$9,393","Idaho Falls, ID",www.facebook.com/marketplace/item/592063292351199/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Ford focus SE Sedan 4D,130K miles,"$5,800","Park City, UT",www.facebook.com/marketplace/item/512710877471814/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Honda accord SE Sedan 4D,163K miles,"$8,200","Rigby, ID",www.facebook.com/marketplace/item/713191546954941/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Dodge dart GT Sedan 4D,108K miles,"$6,750","Twin Falls, ID",www.facebook.com/marketplace/item/3081810262117847/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Hyundai elantra Limited Sedan 4D,247K miles,"$3,000","Salt Lake City, UT",www.facebook.com/marketplace/item/592867649356566/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Mazda mazda3,165K miles,"$2,500","Twin Falls, ID",www.facebook.com/marketplace/item/528258589451256/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2019 Subaru crosstrek Premium,37K miles · Dealership,"$19,500","Rexburg, ID",www.facebook.com/marketplace/item/560234636059903/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 Mazda mazda3 S Grand Touring,53K miles,"$1,600","Riverton, UT",www.facebook.com/marketplace/item/1223056571645938/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Honda accord EX Sedan 4D,285K miles,"$4,000","Rexburg, ID",www.facebook.com/marketplace/item/3067315116841420/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Volkswagen mk 6 golf C,200K miles,"$7,500","Idaho Falls, ID",www.facebook.com/marketplace/item/239028271800957/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Subaru impreza 2.5i Sedan 4D,185K miles,"$3,000","Twin Falls, ID",www.facebook.com/marketplace/item/676099130824697/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Nissan maxima GXE Sedan 4D,230K miles,"$1,999","Rupert, ID",www.facebook.com/marketplace/item/911649570122722/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Chevrolet malibu LTZ Sedan 4D,197K miles,"$3,900","Laurel, MT",www.facebook.com/marketplace/item/1390790948356414/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Hyundai sonata LX Sedan 4D,120K miles,$800,"Bozeman, MT",www.facebook.com/marketplace/item/863176208070233/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Subaru forester 2.5X Limited Sport Utility 4D,153K miles,"$6,500","Pocatello, ID",www.facebook.com/marketplace/item/3352507018349783/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Subaru outback,65K miles,"$7,000","Idaho Falls, ID",www.facebook.com/marketplace/item/3315141972033109/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Dodge neon SRT-4 Sedan 4D,122K miles,"$7,000","Ontario, OR",www.facebook.com/marketplace/item/1261140421280172/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Honda cr-v,152K miles,"$5,000","Belgrade, MT",www.facebook.com/marketplace/item/569595098561951/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Ford fusion SE Sedan 4D,198K miles,"$1,500","Billings, MT",www.facebook.com/marketplace/item/584789923560936/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Kia optima EX Sedan 4D,110K miles,"$9,500","Ammon, ID",www.facebook.com/marketplace/item/1228952951385724/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Subaru legacy 3.6R Limited Sedan 4D,104K miles · Dealership,"$9,500","Idaho Falls, ID",www.facebook.com/marketplace/item/946627796351141/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2002 Ford focus LX Sedan 4D,225K miles,$800,"Wendell, ID",www.facebook.com/marketplace/item/585081356836946/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Audi a6 3.2 Avant Quattro Wagon 4D,17K miles,Free,"Layton, UT",www.facebook.com/marketplace/item/762699055484423/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Subaru impreza 2.0i Premium Sedan 4D,58K miles · Dealership,"$11,999","Rexburg, ID",www.facebook.com/marketplace/item/1310921286423915/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2015 BMW series 3 Sport,91K miles,"$19,999","Willard, UT",www.facebook.com/marketplace/item/3388620131353098/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Ford crown victoria,159K miles,"$1,234","Riverton, WY",www.facebook.com/marketplace/item/731326345236746/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Honda accord EX-L Coupe 2D,175K miles,"$5,000","Orem, UT",www.facebook.com/marketplace/item/1275191093082350/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Chevrolet impala LT Sedan 4D,120K miles,"$4,000","Idaho Falls, ID",www.facebook.com/marketplace/item/758074722177741/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Acura rsx Sport Coupe 2D,187K miles,"$3,000","American Fork, UT",www.facebook.com/marketplace/item/960217032029082/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Toyota camry LE Sedan 4D,136K miles,"$9,000","Bozeman, MT",www.facebook.com/marketplace/item/119467054401772/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Dodge challenger,79K miles,"$16,000","Ennis, MT",www.facebook.com/marketplace/item/2454193134740748/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Toyota camry SE,104K miles · Dealership,"$19,999","Rexburg, ID",www.facebook.com/marketplace/item/561651562689068/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Dodge charger SXT Sedan 4D,52K miles,"$21,985","Idaho Falls, ID",www.facebook.com/marketplace/item/1133154367362633/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Ford taurus,107K miles,"$10,999","Rexburg, ID",www.facebook.com/marketplace/item/852186129563246/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2002 Mercury sable LS Premium Sedan 4D,204K miles · Dealership,$500,"Idaho Falls, ID",www.facebook.com/marketplace/item/2976742269294804/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Nissan altima 2.5 S (2017.5) Sedan 4D,93K miles · Dealership,"$10,500","Rexburg, ID",www.facebook.com/marketplace/item/588562039819774/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Mazda mazda3 MAZDASPEED3 Grand Touring Hatchback 4D,102K miles,"$8,250","Pocatello, ID",www.facebook.com/marketplace/item/1249079276023539/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Chevrolet equinox LT Sport Utility 4D,95K miles · Dealership,"$11,995","Rexburg, ID",www.facebook.com/marketplace/item/543472961183937/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 Honda accord EX Coupe 2D,200K miles,"$2,200","Salt Lake City, UT",www.facebook.com/marketplace/item/1135281737158724/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Toyota prius Hatchback 4D,213K miles,"$1,350","Riverton, UT",www.facebook.com/marketplace/item/594365245904129/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Subaru xv crosstrek,205K miles,"$5,999","Clearfield, UT",www.facebook.com/marketplace/item/968721561168070/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1999 Honda accord EX Sedan 4D,290K miles,$850,"Burley, ID",www.facebook.com/marketplace/item/3187286251562864/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2013 Nissan altima 2.5 SV Sedan 4D,81K miles,"$6,500","Boise, ID",www.facebook.com/marketplace/item/501009858854482/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Ford f-150 FX4 Pickup 4D 5 1/2 ft,118K miles,"$10,000","Rexburg, ID",www.facebook.com/marketplace/item/1204489570188972/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2018 Dodge challenger R/T Coupe 2D,60K miles,"$1,000","South Jordan, UT",www.facebook.com/marketplace/item/507927564839848/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Nissan altima 2.5 S Coupe 2D,216K miles,"$3,000","Gallatin Gateway, MT",www.facebook.com/marketplace/item/871072200641863/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Chevrolet malibu,177K miles,"$2,800","Afton, WY",www.facebook.com/marketplace/item/601577604632956/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Subaru impreza,223K miles,"$1,000","Tetonia, ID",www.facebook.com/marketplace/item/1238509450108548/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1967 Ford mustang Coupe 2D,12K miles,"$4,500","Polaris, MT",www.facebook.com/marketplace/item/501499215126807/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 Subaru impreza 2.5i Sedan 4D,225K miles,"$2,800","Murray, Utah",www.facebook.com/marketplace/item/1233908627232088/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2005 Subaru legacy,203K miles,$700,"Salt Lake City, UT",www.facebook.com/marketplace/item/908337063510438/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2010 Chevrolet cobalt LS Sedan 4D,167K miles · Dealership,"$1,000","Idaho Falls, ID",www.facebook.com/marketplace/item/601153704779162/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2009 Audi a4 2.0T Quattro Sedan 4D,124K miles,"$3,500","Orem, UT",www.facebook.com/marketplace/item/1588098964951576/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2006 BMW series 3,210K miles,"$4,500","Gooding, ID",www.facebook.com/marketplace/item/1110336556454455/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1994 Ford bronco Sport Utility 2D,171K miles,"$9,000","Idaho Falls, ID",www.facebook.com/marketplace/item/712186130622669/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Kia sorento,154K miles,"$5,495","Pocatello, ID",www.facebook.com/marketplace/item/909554977131624/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2017 Jeep cherokee Limited Sport Utility 4D,44K miles,"$15,500","Lehi, UT",www.facebook.com/marketplace/item/1921372981547608/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Honda odyssey EX Minivan 4D,173K miles,"$8,000","Idaho Falls, ID",www.facebook.com/marketplace/item/1002954954009335/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2019 Nissan versa SV,35K miles · Dealership,"$11,999","Rexburg, ID",www.facebook.com/marketplace/item/755819169296378/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1968 Plymouth barracuda,10K miles,"$15,000","Rigby, ID",www.facebook.com/marketplace/item/661637715434390/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2021 Mazda mazda3 Select,5.6K miles,"$26,995","Rexburg, ID",www.facebook.com/marketplace/item/737544727833588/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1987 Mazda rx-7 Coupe 2D,87K miles,"$8,000","Ogden, UT",www.facebook.com/marketplace/item/475671294540067/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1994 Chevrolet blazer Sport Utility 2D,5K miles,"$1,500","Laurel, MT",www.facebook.com/marketplace/item/763578638077048/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1990 Toyota corolla,215K miles,"$5,000","Rexburg, ID",www.facebook.com/marketplace/item/549874283581731/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Chrysler 200 Touring Sedan 4D,112K miles,"$8,800","Rexburg, ID",www.facebook.com/marketplace/item/1015271769864939/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1995 Chevy Blazer 4x4 complete parts car,,$750,"St Anthony, ID",www.facebook.com/marketplace/item/464499045605582/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2016 Chevrolet colorado,61K miles,"$25,500","Idaho Falls, ID",www.facebook.com/marketplace/item/919136852874870/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
TRAXXAS XMAXX,,$700,"Rexburg, ID",www.facebook.com/marketplace/item/1513314765844602/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1978 Jeep cherokee wagoneer,120K miles,"$3,000","Powell, WY",www.facebook.com/marketplace/item/1364502167458497/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Nissan sentra Sedan 4D,142K miles,"$6,995","Rigby, ID",www.facebook.com/marketplace/item/508100571251240/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Toyota prius Sedan 4D,45K miles,"$4,200","Salt Lake City, UT",www.facebook.com/marketplace/item/940569457118526/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Subaru forester 2.5X Sport Utility 4D,106K miles,"$9,650","Pocatello, ID",www.facebook.com/marketplace/item/1147499385936545/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Lexus is AWD,167K miles,"$7,500","Twin Falls, ID",www.facebook.com/marketplace/item/552694803295318/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Ford mustang Coupe 2D,187K miles,"$3,400","American Falls, ID",www.facebook.com/marketplace/item/920421408990599/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2014 Chevrolet sonic,149K miles,"$4,800","Pocatello, ID",www.facebook.com/marketplace/item/524509583084835/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Infiniti i30,157K miles,"$1,500","Pocatello, ID",www.facebook.com/marketplace/item/2127399204114177/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Suzuki aero,96K miles,"$2,500","Pocatello, ID",www.facebook.com/marketplace/item/1119425665402014/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Honda civic LX Coupe 2D,180K miles,"$3,000","Rupert, ID",www.facebook.com/marketplace/item/1625672454549141/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
Money Making Opportunities,,$500,"Pocatello, ID",www.facebook.com/marketplace/item/3020990761538328/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2011 Nissan altima 2.5 S Sedan 4D,125K miles,$1,"Pocatello, ID",www.facebook.com/marketplace/item/733238988195214/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
1995 Toyota tacoma Short Bed,400K miles,"$1,600","American Falls, ID",www.facebook.com/marketplace/item/564398382300406/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2000 Volkswagen new beetle,211K miles,"$1,000","Pocatello, ID",www.facebook.com/marketplace/item/590001799680526/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2004 Mitsubishi galant GTS Sedan 4D,183K miles,"$3,250","Pocatello, ID",www.facebook.com/marketplace/item/3544383332464421/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2012 Dodge avenger SE Sedan 4D,153K miles,"$6,000","American Falls, ID",www.facebook.com/marketplace/item/1437653223438365/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2008 Toyota matrix,185K miles,"$4,500","Pocatello, ID",www.facebook.com/marketplace/item/1441832859682109/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2007 Dodge charger,104K miles,"$7,400","Pocatello, ID",www.facebook.com/marketplace/item/697339391764068/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
2003 BMW series 3,139K miles,"$3,000","Pocatello, ID",www.facebook.com/marketplace/item/505390568457740/?ref=search&referral_code=null&referral_story_type=post&__tn__=!%3AD,2023-02-27
